MachineID,Date,Failure,RepairType,DowntimeHours
51,01/27/2025,Y,Minor,10.9
45,2025-01-09,N,Minor,0.92
74,2025-02-14,Y,Major,0.14
47,01/26/2025,Y,Major,9.53
81,2025-01-09,N,Major,2.8
35,01/02/2025,N,Minor,2.69
47,2025-02-19,Y,Major,6.19
13,01/17/2025,Y,Minor,6.57
98,04/13/2025,N,Major,9.21
100,2025-01-27,N,Major,3.08
45,2025-01-12,Y,Minor,0.74
66,2025-02-21,Y,Major,1.47
10,2025-01-26,Y,Major,0.02
51,2025-02-25,N,Major,1.19
93,2025-01-10,N,Minor,12.08
80,2025-03-15,Y,Minor,0.19
14,2025-01-05,Y,Minor,4.74
27,2025-02-19,Y,Minor,0.97
69,01/21/2025,Y,Minor,0.23
81,2025-03-13,Y,Minor,0.96
52,01/07/2025,Y,Minor,1.77
48,01/09/2025,N,Minor,0.74
98,2025-02-03,Y,Major,4.01
16,2025-01-05,Y,Minor,0.1
98,2025-03-27,Y,Major,4.71
85,01/01/2025,Y,Major,0.38
56,2025-01-06,Y,Major,21.74
91,2025-02-09,Y,Minor,1.94
81,01/01/2025,N,Minor,4.81
34,2025-02-19,N,Major,8.54
15,02/05/2025,Y,Major,1.32
51,2025-01-10,Y,Major,2.22
92,01/15/2025,Y,Major,2.85
80,2025-02-02,N,Minor,2.68
8,2025-02-18,N,Major,5.55
95,2025-01-05,Y,Major,10.25
91,02/01/2025,Y,Major,10.08
9,2025-01-01,Y,Minor,4.81
80,02/09/2025,Y,Major,0.17
52,2025-01-23,N,Major,0.94
19,2025-01-03,N,Major,4.4
86,2025-03-26,Y,Minor,35.6
46,01/27/2025,Y,Major,1.51
70,2025-01-17,N,Minor,0.53
24,2025-01-07,Y,Minor,1.8
22,01/03/2025,N,Major,4.8
64,2025-02-14,Y,Major,9.06
54,2025-03-06,Y,Major,11.69
94,2025-02-15,Y,Minor,0.84
24,2025-01-13,N,Minor,1.25
62,2025-01-22,N,Major,3.31
59,02/14/2025,Y,Minor,4.45
58,01/11/2025,Y,Major,0.67
23,2025-01-04,Y,Major,6.33
75,2025-03-25,Y,Minor,4.99
23,2025-03-08,N,Minor,11.5
30,2025-01-29,Y,Major,5.03
77,04/18/2025,N,Minor,4.0
74,2025-01-02,Y,Minor,2.69
98,2025-01-03,N,Minor,11.58
7,2025-01-05,Y,Minor,10.6
52,2025-01-17,Y,Minor,0.4
49,2025-01-03,Y,Major,7.35
86,02/05/2025,N,Major,3.41
6,2025-02-04,Y,Minor,0.81
16,01/12/2025,Y,Major,3.34
73,01/12/2025,Y,,0.77
28,01/31/2025,Y,Minor,1.28
21,01/20/2025,Y,Minor,2.7
24,01/06/2025,N,Minor,5.34
55,02/03/2025,Y,Minor,20.95
37,01/11/2025,Y,Minor,1.49
36,2025-01-12,Y,,2.14
32,01/05/2025,Y,Major,6.02
61,2025-01-14,N,Minor,4.86
7,2025-02-02,Y,Minor,0.14
98,2025-01-16,N,Minor,0.79
17,01/09/2025,N,Minor,0.11
97,2025-02-05,N,,2.32
61,2025-01-03,Y,Major,10.79
29,2025-01-28,N,Minor,3.51
66,01/18/2025,N,Major,0.39
15,2025-01-15,Y,Minor,4.18
77,02/15/2025,N,Major,6.61
37,01/01/2025,N,Minor,0.54
99,01/11/2025,Y,Minor,4.72
97,2025-05-07,Y,Major,4.75
44,2025-03-29,Y,Minor,0.26
70,2025-01-15,N,Major,4.59
94,2025-01-03,N,Minor,9.09
3,2025-02-02,N,Major,1.36
28,2025-01-02,N,Minor,7.94
73,2025-01-26,N,Minor,2.31
51,01/31/2025,N,Major,5.93
93,01/15/2025,Y,Minor,3.51
18,01/25/2025,Y,Major,7.01
46,01/28/2025,Y,Minor,3.98
100,2025-01-02,Y,Major,4.44
100,2025-01-05,N,Major,0.62
46,2025-01-10,Y,Minor,11.38
87,2025-01-02,N,Minor,27.54
94,01/06/2025,Y,Minor,16.72
60,01/13/2025,Y,Major,0.35
45,2025-01-28,Y,Minor,12.3
35,01/06/2025,Y,Minor,1.68
68,2025-03-10,Y,Major,0.14
65,01/04/2025,Y,Major,1.23
53,2025-01-21,Y,Minor,9.35
42,2025-01-02,N,Major,2.71
78,01/05/2025,Y,Minor,1.79
99,03/01/2025,N,Major,4.5
9,2025-01-08,N,Minor,0.03
29,01/05/2025,Y,Major,0.53
37,2025-04-23,Y,Minor,13.79
49,01/26/2025,Y,Minor,1.19
10,2025-02-01,Y,Major,2.96
49,03/02/2025,N,Minor,1.04
23,01/09/2025,Y,Major,1.79
4,2025-01-09,Y,Major,5.29
9,2025-01-29,Y,Major,3.65
20,2025-01-09,Y,Major,0.11
5,01/21/2025,Y,,5.8
36,01/03/2025,Y,Minor,5.25
93,2025-01-27,Y,Minor,1.53
16,2025-01-07,N,Minor,8.71
73,2025-01-25,N,Minor,5.44
52,02/08/2025,N,Major,5.94
56,02/24/2025,N,Major,0.01
67,2025-01-10,Y,Major,12.38
58,01/07/2025,Y,Major,0.03
74,2025-02-02,N,Major,1.02
97,2025-02-13,N,Minor,7.72
34,2025-01-05,N,Minor,1.4
35,2025-01-19,Y,Minor,16.84
72,2025-02-03,Y,Major,4.09
92,2025-01-01,N,Major,1.65
64,02/15/2025,N,Minor,3.76
88,2025-02-03,Y,Major,19.29
36,02/08/2025,Y,Minor,3.12
20,02/26/2025,N,Minor,15.74
34,2025-01-01,Y,Minor,3.74
87,2025-05-11,Y,Minor,2.75
6,2025-01-23,Y,Minor,2.86
73,2025-03-30,N,Major,7.87
78,2025-01-13,Y,Major,11.71
65,2025-01-05,Y,Major,16.97
80,2025-01-13,Y,Major,6.12
93,01/17/2025,Y,Major,11.74
54,02/22/2025,Y,Minor,12.79
8,01/30/2025,Y,Major,9.49
74,2025-02-16,N,Minor,3.28
2,2025-01-14,Y,Major,0.83
13,01/22/2025,Y,Minor,2.41
75,2025-01-31,Y,Minor,2.64
80,2025-01-02,N,,0.79
80,01/11/2025,Y,Major,2.82
76,2025-01-07,Y,Minor,2.48
33,2025-01-28,N,Major,9.98
95,2025-02-07,N,Major,2.6
97,01/05/2025,N,Major,4.77
64,2025-02-12,Y,Major,4.37
27,2025-02-04,N,Major,4.22
34,2025-01-16,Y,Minor,5.26
37,01/01/2025,Y,Minor,4.4
56,2025-01-15,Y,Major,3.3
65,2025-01-18,Y,Major,2.81
60,04/02/2025,N,Minor,2.09
91,01/07/2025,Y,Major,3.32
81,2025-01-04,Y,Major,1.52
42,2025-03-04,N,Major,1.14
8,2025-01-02,N,Major,13.55
100,2025-01-08,Y,Minor,3.95
45,2025-03-13,Y,Major,0.5
69,2025-01-21,N,Major,12.62
90,05/25/2025,Y,Major,2.79
64,03/14/2025,Y,Major,21.67
43,02/14/2025,Y,Minor,2.88
46,2025-01-19,Y,Major,1.11
1,01/25/2025,Y,Minor,7.18
70,2025-03-29,Y,Major,9.62
36,2025-01-13,N,,0.2
58,2025-01-11,N,Minor,1.75
62,2025-01-31,N,Minor,3.74
58,02/11/2025,Y,Major,2.29
63,01/03/2025,Y,Major,2.06
53,01/02/2025,N,,0.42
78,2025-01-08,N,Major,7.3
53,2025-03-08,Y,Major,9.02
85,2025-01-19,Y,Major,4.29
15,2025-01-07,Y,Minor,2.46
96,2025-01-27,Y,Major,2.56
79,01/04/2025,Y,Minor,8.36
90,2025-02-09,N,Major,12.83
17,2025-01-18,N,Major,1.39
22,2025-01-13,Y,Major,3.35
60,01/23/2025,N,Minor,3.01
48,01/22/2025,Y,Major,8.97
17,01/12/2025,Y,Major,0.19
77,2025-01-04,N,Minor,10.41
65,2025-03-19,Y,Minor,4.44
95,01/18/2025,Y,Minor,4.13
56,03/05/2025,Y,Minor,0.74
24,2025-01-23,Y,Major,1.75
30,01/22/2025,Y,Minor,10.04
6,01/03/2025,Y,Minor,4.43
22,2025-02-09,Y,Minor,0.65
26,2025-02-09,Y,Minor,6.78
91,02/03/2025,N,,1.54
74,2025-02-05,Y,Major,13.79
49,2025-01-27,Y,Minor,1.89
93,2025-01-07,Y,Major,1.24
32,01/05/2025,N,Major,12.91
66,2025-03-18,N,Minor,2.18
79,01/17/2025,N,Minor,3.98
4,03/19/2025,Y,Minor,11.93
3,2025-05-24,N,Minor,6.18
58,2025-01-13,N,Major,5.05
44,2025-01-03,Y,Minor,4.1
24,2025-01-16,N,Minor,3.36
79,01/28/2025,N,Minor,3.82
52,02/14/2025,Y,Minor,8.62
67,2025-01-29,Y,Minor,0.73
25,2025-02-15,Y,Minor,8.34
64,2025-01-04,N,Minor,1.87
16,2025-01-21,Y,Minor,5.09
4,01/06/2025,N,Major,4.96
36,2025-02-01,Y,Major,0.85
88,2025-01-26,Y,Major,2.4
47,2025-02-13,Y,Minor,7.13
41,2025-01-21,Y,Minor,5.14
85,01/26/2025,Y,Minor,5.14
85,2025-02-10,N,Minor,1.0
93,2025-01-07,Y,Minor,3.38
61,2025-01-01,Y,Minor,6.56
54,2025-01-26,Y,Minor,0.12
18,2025-03-15,N,Major,3.09
78,2025-01-12,N,Major,11.93
33,2025-03-05,N,,9.98
2,2025-02-06,Y,Major,23.38
20,2025-01-15,Y,Minor,3.86
48,03/16/2025,Y,Minor,1.11
45,2025-02-02,Y,Minor,1.34
22,02/04/2025,N,Minor,1.88
100,01/05/2025,Y,Minor,29.77
27,01/18/2025,Y,Major,12.45
52,02/20/2025,N,Major,4.77
92,2025-02-07,N,,8.31
83,01/09/2025,Y,Major,2.33
87,2025-01-27,Y,Major,13.23
53,2025-01-11,Y,Major,3.94
82,01/20/2025,Y,Minor,1.56
36,01/06/2025,Y,Major,9.31
11,2025-02-13,N,Major,1.03
34,01/07/2025,N,Major,0.03
25,01/20/2025,Y,Minor,2.36
77,2025-03-03,Y,Minor,2.0
9,2025-04-12,Y,Minor,10.43
32,01/11/2025,Y,Major,2.77
26,2025-01-04,N,Minor,6.04
88,2025-01-03,Y,Major,5.0
61,04/05/2025,N,Major,8.49
77,01/02/2025,Y,Minor,5.62
12,2025-01-03,N,Minor,1.11
65,01/09/2025,N,Major,7.35
41,2025-01-04,Y,Minor,0.39
45,01/25/2025,N,,0.82
98,2025-01-01,Y,Major,6.1
80,01/26/2025,Y,Major,14.14
13,2025-01-09,Y,Minor,9.07
9,2025-02-08,Y,Major,7.91
49,2025-02-16,Y,Minor,14.26
9,2025-01-08,Y,Minor,1.11
55,2025-02-03,Y,Major,9.65
89,2025-01-01,Y,,7.74
41,2025-04-09,N,Minor,4.72
98,03/16/2025,Y,Major,2.53
64,2025-01-04,Y,Major,4.94
31,01/28/2025,N,Major,19.27
41,2025-01-13,Y,Major,7.36
44,2025-01-02,N,Minor,2.74
18,2025-01-02,Y,Major,0.67
32,2025-02-09,Y,Minor,3.21
48,2025-01-07,N,Major,2.0
7,2025-02-01,Y,Minor,11.88
38,01/24/2025,Y,Major,8.86
28,01/08/2025,Y,Major,0.28
19,2025-01-19,N,Minor,2.27
100,2025-02-15,N,Minor,4.25
93,2025-01-11,Y,Major,12.67
35,2025-01-11,Y,,8.9
46,2025-01-09,N,Major,0.66
93,01/19/2025,N,Minor,4.53
54,2025-01-03,N,Major,7.04
58,2025-02-12,Y,,0.09
30,2025-02-03,Y,Minor,2.13
52,2025-01-12,Y,Minor,10.28
87,03/10/2025,Y,,7.45
37,2025-02-27,Y,Minor,3.57
64,2025-01-01,Y,Minor,3.95
72,2025-01-16,Y,Major,0.04
35,2025-01-12,Y,Major,3.12
48,02/21/2025,Y,Minor,1.18
88,2025-01-08,N,Minor,1.32
2,01/09/2025,Y,Major,1.09
45,2025-01-09,Y,Minor,1.69
77,01/04/2025,N,Minor,10.74
72,2025-01-11,Y,Minor,10.97
19,2025-01-18,Y,Major,11.61
13,2025-01-23,N,Major,4.76
97,02/01/2025,Y,Major,1.56
5,01/20/2025,Y,Minor,5.43
2,01/02/2025,N,Major,6.67
68,2025-01-10,Y,Minor,5.18
66,2025-01-07,N,Major,3.87
86,2025-01-16,Y,,3.23
96,2025-02-05,Y,Minor,0.74
40,01/23/2025,N,Minor,17.87
71,2025-01-19,N,Minor,1.38
41,2025-01-25,Y,Major,3.36
43,2025-01-05,N,Major,4.68
18,2025-01-03,N,Major,6.85
85,2025-01-03,Y,Major,4.26
75,2025-06-08,N,Major,8.83
8,02/02/2025,N,Minor,4.5
17,01/06/2025,N,Minor,2.38
65,01/09/2025,N,Major,3.21
94,2025-01-15,Y,Major,4.2
24,2025-01-20,Y,Minor,0.49
42,2025-01-31,N,Major,12.01
47,2025-03-17,N,Major,29.81
77,02/11/2025,N,Major,0.84
69,2025-01-05,Y,Major,6.53
77,2025-01-12,Y,Major,3.12
89,2025-01-23,Y,Minor,1.8
67,04/03/2025,N,Major,2.12
7,2025-02-10,Y,Minor,0.3
36,02/01/2025,Y,Major,3.56
15,2025-01-20,Y,Major,0.56
92,2025-01-16,N,Major,0.44
45,2025-01-17,N,Major,3.07
42,2025-01-16,N,Minor,2.67
53,02/20/2025,Y,Major,10.8
75,2025-01-10,N,Minor,11.72
23,2025-01-11,Y,Major,5.12
99,2025-01-04,N,,3.34
2,01/07/2025,N,Major,3.86
16,01/12/2025,N,Minor,4.66
67,2025-01-12,Y,Minor,0.74
8,2025-01-10,Y,,0.98
75,2025-02-01,Y,Major,4.19
86,2025-03-18,Y,Minor,4.89
22,01/28/2025,Y,Major,2.72
10,2025-01-02,N,Minor,4.88
50,2025-04-01,Y,Major,5.01
80,2025-02-09,Y,Minor,0.71
39,01/23/2025,Y,Major,1.8
97,2025-02-24,Y,Major,12.43
89,2025-01-05,Y,Minor,14.41
31,2025-03-07,Y,Minor,0.11
11,2025-01-02,Y,Minor,10.29
90,2025-05-15,Y,Major,0.04
82,2025-01-19,Y,Minor,2.59
48,2025-01-27,N,Major,8.95
88,2025-01-05,Y,Minor,0.86
82,2025-01-22,Y,Minor,7.03
82,2025-02-03,Y,Major,9.04
24,2025-01-15,N,Minor,19.31
70,02/11/2025,Y,Minor,1.6
66,01/14/2025,Y,Minor,3.32
10,02/12/2025,N,,6.1
38,2025-03-13,N,,5.64
65,02/07/2025,Y,Minor,3.48
3,01/06/2025,N,Minor,6.86
32,2025-02-10,N,Minor,4.73
13,2025-04-20,N,Major,0.75
6,2025-01-21,N,Minor,0.31
5,01/03/2025,N,,6.89
52,2025-01-31,Y,Major,5.66
55,2025-01-16,N,Minor,3.1
54,2025-03-12,N,Minor,3.18
13,2025-01-18,Y,Minor,2.19
59,2025-01-14,N,Minor,3.49
26,2025-01-10,Y,Minor,9.48
12,03/11/2025,Y,Minor,2.16
17,02/18/2025,N,Major,2.2
7,2025-02-09,Y,Major,1.93
68,01/01/2025,N,Minor,8.76
36,2025-02-06,N,Minor,8.55
69,02/20/2025,N,Minor,6.55
82,2025-03-09,Y,,17.25
80,01/07/2025,Y,Minor,0.21
41,2025-01-09,Y,Major,1.57
51,2025-01-11,N,Minor,5.55
44,2025-05-01,N,Major,4.01
21,2025-01-04,Y,Major,12.14
27,2025-02-10,Y,Minor,4.85
100,01/04/2025,N,Major,0.07
74,2025-01-23,N,Major,0.59
4,2025-03-17,Y,Minor,0.93
19,01/22/2025,Y,Minor,0.34
97,2025-04-02,Y,Major,9.08
70,2025-01-02,Y,Minor,3.94
9,02/23/2025,N,Minor,3.09
39,2025-04-03,N,Minor,1.24
47,2025-02-08,Y,,3.92
53,01/15/2025,N,Major,15.76
44,01/04/2025,Y,Minor,0.86
39,2025-02-03,Y,Major,0.6
1,02/24/2025,N,Major,4.09
56,2025-03-08,Y,,1.35
20,2025-01-01,N,Minor,1.41
79,2025-01-05,Y,Minor,0.3
84,2025-01-12,Y,Major,9.71
66,2025-01-12,Y,Major,3.29
78,01/14/2025,Y,Minor,1.51
13,02/07/2025,N,Major,3.55
15,02/20/2025,N,Major,0.9
68,2025-02-04,N,Minor,1.25
28,2025-02-26,Y,Major,0.88
24,2025-02-07,Y,Major,4.1
68,2025-01-01,Y,Minor,3.68
54,2025-03-14,Y,Major,16.91
69,2025-03-06,N,Major,13.83
20,2025-02-05,N,Major,0.61
22,2025-02-17,Y,Minor,0.18
15,03/02/2025,Y,Major,1.5
85,2025-01-18,Y,Minor,4.33
75,2025-01-11,N,Minor,15.16
48,2025-01-01,Y,,1.19
29,2025-01-24,N,Major,2.44
29,2025-02-27,Y,Major,1.78
32,02/05/2025,N,Minor,5.67
65,2025-03-08,N,Major,1.38
76,2025-01-16,N,Minor,11.06
83,2025-01-21,Y,Minor,3.28
84,01/28/2025,N,Minor,3.52
22,2025-01-09,Y,Minor,0.31
40,01/05/2025,Y,Major,3.09
95,2025-01-08,Y,Minor,2.81
94,01/12/2025,N,,10.56
52,2025-01-12,Y,Minor,1.01
65,03/09/2025,Y,Minor,3.53
54,01/13/2025,Y,Minor,3.65
29,2025-01-17,Y,Minor,0.23
83,2025-02-13,Y,Minor,2.81
64,2025-01-03,Y,Major,1.93
33,2025-03-13,N,Minor,7.04
39,01/31/2025,Y,Major,4.29
56,2025-05-21,N,Major,8.45
74,2025-01-03,Y,Major,2.88
15,2025-01-18,Y,Major,3.82
61,2025-02-02,N,Minor,7.02
40,2025-01-08,Y,Major,2.93
36,01/07/2025,N,Major,24.61
24,01/01/2025,Y,Minor,11.93
29,01/05/2025,Y,Minor,8.74
79,01/12/2025,N,Major,0.54
54,2025-01-05,Y,Minor,11.36
31,2025-01-10,Y,Major,2.31
21,2025-02-10,Y,Major,7.34
13,2025-01-25,Y,Major,9.29
37,01/14/2025,N,Minor,2.32
50,01/03/2025,Y,Major,9.96
38,01/14/2025,N,Minor,22.39
23,01/22/2025,N,Minor,11.22
28,01/13/2025,Y,Minor,5.07
63,2025-02-10,Y,Major,1.23
8,2025-01-01,Y,Major,1.05
62,2025-03-18,N,,11.65
89,2025-01-11,Y,Major,1.03
6,01/02/2025,Y,Minor,16.4
2,2025-01-27,Y,Minor,0.86
21,01/14/2025,Y,Minor,1.06
23,01/06/2025,N,Minor,0.97
27,01/14/2025,Y,Major,12.52
7,01/22/2025,Y,Minor,12.11
39,2025-02-09,Y,,4.95
7,2025-01-11,N,Minor,13.85
74,02/01/2025,Y,Minor,6.69
87,2025-02-25,N,Major,17.13
38,2025-02-13,N,Major,3.5
47,2025-02-04,Y,Minor,1.51
65,2025-01-03,N,Major,1.13
93,01/22/2025,N,Major,5.14
31,01/11/2025,Y,Major,7.89
100,2025-02-07,Y,Major,0.66
14,01/31/2025,N,Minor,3.02
78,2025-02-04,Y,Major,6.76
77,2025-01-18,Y,Minor,2.17
68,2025-01-22,Y,Major,0.2
17,03/26/2025,N,Minor,8.63
71,01/22/2025,Y,Minor,16.48
44,2025-03-04,N,Minor,1.33
46,2025-01-07,N,Minor,1.28
25,2025-01-01,Y,Minor,0.18
87,01/03/2025,N,Minor,0.66
83,01/09/2025,Y,Major,1.75
10,2025-01-22,Y,Major,0.75
60,01/10/2025,Y,Minor,9.17
90,2025-01-14,N,Major,1.16
52,2025-01-06,N,Minor,11.98
58,2025-01-30,Y,Major,8.7
79,2025-01-16,Y,Major,1.7
4,2025-01-21,Y,Minor,6.72
56,2025-02-07,N,Major,1.32
83,2025-02-27,N,Minor,2.29
37,02/03/2025,Y,Major,3.95
22,2025-01-06,Y,Minor,1.98
59,2025-02-19,N,Minor,4.07
53,2025-01-06,Y,Major,1.85
89,2025-01-01,Y,Major,0.9
13,2025-01-06,Y,,9.52
35,2025-01-30,N,Minor,11.44
87,01/16/2025,N,Minor,6.56
91,2025-01-12,N,Major,0.91
2,01/26/2025,Y,Minor,1.4
60,2025-01-05,N,Minor,0.55
22,2025-01-14,Y,,11.16
16,04/19/2025,N,Minor,3.12
73,2025-04-21,Y,Major,5.63
24,2025-03-21,N,Major,5.8
12,2025-01-12,Y,Major,3.35
94,2025-01-10,Y,Major,0.28
87,2025-01-09,Y,,1.82
55,2025-01-20,Y,Minor,6.77
91,03/16/2025,Y,Major,11.42
23,02/04/2025,Y,Minor,1.46
69,2025-01-12,Y,Minor,1.17
45,2025-01-09,Y,Major,8.13
35,02/11/2025,N,Minor,1.03
24,2025-01-21,Y,Minor,0.17
37,2025-01-24,N,Major,3.7
60,2025-01-06,N,Minor,4.27
32,2025-01-10,N,Minor,0.11
17,03/02/2025,Y,Minor,1.58
44,02/07/2025,Y,Major,2.0
74,2025-02-02,Y,Minor,3.64
23,2025-01-18,Y,Major,14.74
26,2025-01-13,Y,Minor,4.9
80,2025-02-04,Y,Major,0.08
62,01/10/2025,Y,Minor,2.1
35,2025-01-26,N,Major,2.72
11,2025-02-21,Y,Minor,10.53
56,2025-02-10,Y,Major,0.59
33,01/05/2025,Y,Major,1.48
59,2025-01-23,N,Major,7.04
32,2025-01-16,Y,Minor,3.79
58,2025-02-04,Y,Major,4.06
24,01/10/2025,N,Minor,17.88
46,2025-02-19,Y,Minor,0.89
28,01/12/2025,N,Major,1.26
46,2025-02-07,N,Major,1.29
8,2025-01-13,Y,Minor,1.78
31,2025-01-03,N,Minor,4.74
33,01/01/2025,Y,Major,1.82
45,2025-02-12,Y,Minor,6.31
26,2025-01-24,Y,Major,2.98
67,2025-02-05,Y,Minor,7.27
24,2025-01-26,N,Major,1.04
1,2025-01-06,Y,Minor,3.93
71,2025-02-15,Y,Minor,1.42
16,2025-01-07,Y,Minor,0.83
89,2025-02-14,N,Major,4.14
93,2025-01-13,Y,Minor,6.38
14,2025-01-08,Y,Minor,3.77
90,2025-01-20,N,Minor,9.7
49,2025-01-24,N,Minor,13.57
44,2025-02-27,N,Minor,0.11
74,2025-01-02,Y,Minor,0.29
31,2025-01-24,Y,Minor,7.1
67,2025-03-03,Y,Minor,35.81
97,2025-03-25,Y,Major,1.45
51,2025-01-08,N,Minor,13.13
8,2025-02-22,N,Minor,14.97
69,2025-02-09,N,Minor,3.15
41,2025-01-04,Y,Minor,16.76
12,2025-01-18,Y,Major,3.54
84,2025-03-28,N,Major,1.56
14,2025-01-18,N,Minor,4.94
60,2025-01-07,Y,Major,0.95
56,02/13/2025,N,Minor,9.9
87,2025-01-11,Y,,2.87
43,2025-01-18,Y,Major,3.15
76,2025-01-14,Y,Major,0.83
22,2025-01-12,Y,,3.97
32,01/27/2025,Y,Major,19.65
34,02/13/2025,Y,Minor,2.56
63,2025-01-10,N,Minor,4.39
27,02/01/2025,Y,Major,9.57
87,2025-02-13,Y,Minor,14.24
48,2025-02-12,N,Major,14.88
59,01/22/2025,N,Minor,0.04
1,2025-01-04,Y,Minor,7.94
81,01/17/2025,Y,Major,9.37
26,2025-02-20,N,Major,0.84
25,01/22/2025,N,Major,4.35
51,2025-03-22,N,Minor,1.59
74,2025-01-07,Y,Minor,0.71
44,2025-01-04,N,Major,4.26
2,01/10/2025,Y,Minor,0.39
21,2025-01-05,N,Major,3.58
37,2025-01-23,N,Major,0.17
43,2025-01-22,N,Minor,6.99
63,2025-01-21,Y,Minor,6.47
40,2025-03-08,N,Minor,3.19
68,01/04/2025,Y,,7.98
75,01/06/2025,Y,Major,5.61
55,2025-01-01,Y,,18.95
58,2025-02-20,Y,Minor,0.27
65,2025-01-17,Y,Major,1.48
17,2025-02-01,N,Major,0.77
9,2025-01-18,Y,Minor,0.58
45,2025-01-30,Y,Major,1.67
40,2025-02-21,Y,Minor,1.55
31,2025-04-02,Y,Major,3.75
99,2025-01-08,Y,Major,0.18
4,01/14/2025,N,Major,1.15
55,2025-02-28,Y,Major,2.85
68,2025-02-26,Y,Major,3.19
2,2025-01-23,Y,,4.65
61,2025-01-08,Y,Major,1.11
44,01/14/2025,N,Major,3.51
59,2025-01-16,Y,Major,8.52
80,02/13/2025,N,Major,7.15
29,01/02/2025,N,Major,19.28
40,2025-01-03,Y,,4.67
14,2025-02-20,Y,Minor,1.01
24,2025-01-05,Y,,4.01
54,2025-01-11,Y,Minor,1.33
40,2025-02-13,Y,Major,2.45
98,01/30/2025,N,Minor,0.67
30,2025-02-07,Y,Minor,0.77
3,01/22/2025,N,Minor,0.24
95,02/25/2025,Y,Major,1.84
19,02/01/2025,N,Minor,5.6
20,01/30/2025,Y,Major,6.7
18,03/08/2025,N,Minor,10.7
81,2025-01-17,N,Major,1.08
99,01/16/2025,N,Major,4.57
2,03/07/2025,Y,Minor,2.15
98,2025-01-01,Y,Minor,3.61
12,2025-07-03,Y,Major,4.52
58,01/21/2025,Y,Minor,2.78
65,2025-01-23,N,Major,0.08
7,2025-02-16,N,Minor,0.13
96,01/24/2025,N,Minor,10.16
7,02/14/2025,N,Minor,3.58
97,01/15/2025,Y,,16.02
41,2025-01-22,N,Major,1.18
85,01/20/2025,N,Major,5.04
62,2025-01-16,N,Minor,3.07
23,2025-01-20,N,Minor,0.55
95,2025-01-29,Y,Major,0.79
29,2025-01-09,N,Major,3.76
44,2025-03-13,Y,Major,3.78
42,2025-02-28,N,Major,8.65
1,2025-01-18,Y,Minor,1.41
70,2025-01-05,N,Minor,5.6
12,01/28/2025,N,Minor,5.28
19,2025-03-09,N,,22.19
71,2025-01-29,N,Major,4.43
60,02/17/2025,Y,Minor,1.81
84,2025-01-11,Y,Minor,4.33
38,2025-04-08,N,Minor,6.16
39,2025-02-07,N,Major,1.64
56,2025-01-13,N,,0.57
3,01/13/2025,N,Minor,7.53
48,2025-02-03,N,Minor,0.02
84,2025-01-02,Y,Major,3.59
22,2025-01-03,Y,Minor,4.48
11,2025-01-13,N,Minor,15.82
42,2025-01-18,N,Minor,2.42
64,2025-01-24,Y,Major,9.06
43,2025-03-09,Y,Minor,1.46
88,2025-02-12,N,Major,5.29
85,2025-02-02,Y,Major,1.49
33,2025-01-05,Y,Minor,5.53
41,2025-02-10,Y,Major,3.72
25,2025-01-02,Y,Minor,1.26
3,2025-01-01,Y,Minor,1.77
88,2025-04-04,Y,Major,2.0
21,2025-01-30,Y,Major,3.44
70,03/09/2025,N,Minor,12.02
74,2025-03-03,Y,Minor,1.01
30,2025-03-17,Y,Minor,2.27
96,01/29/2025,N,Major,5.81
84,01/15/2025,Y,Minor,0.07
40,2025-02-01,N,Major,0.42
8,01/01/2025,Y,Major,4.14
91,2025-01-14,N,Major,1.55
64,2025-02-08,Y,Major,11.08
1,2025-01-10,N,Major,2.57
45,05/13/2025,Y,Minor,11.03
55,2025-01-12,N,Minor,21.83
62,2025-04-30,Y,Minor,0.51
32,2025-01-09,N,Major,0.32
9,02/23/2025,N,Minor,3.25
8,03/16/2025,N,,5.71
72,02/12/2025,Y,Minor,1.36
23,2025-03-24,N,Minor,5.33
76,01/11/2025,Y,Major,6.3
23,2025-01-13,Y,Major,11.02
22,2025-02-15,N,Minor,1.99
24,01/05/2025,Y,Minor,6.17
76,2025-01-20,N,Major,9.01
38,02/08/2025,Y,Major,6.94
57,01/04/2025,Y,,1.5
100,2025-03-06,N,,1.02
56,2025-02-15,N,Minor,0.75
69,01/23/2025,N,Minor,15.73
39,2025-01-12,Y,Major,6.64
84,01/03/2025,N,Minor,10.25
8,02/24/2025,Y,Major,0.9
11,01/24/2025,Y,Minor,3.19
8,01/13/2025,Y,Major,0.41
50,2025-01-19,Y,Minor,0.69
12,2025-03-28,Y,Minor,0.1
51,2025-01-03,Y,Major,11.89
84,2025-01-06,Y,Minor,2.95
68,2025-01-05,Y,Minor,1.17
98,2025-01-22,N,Major,3.88
9,2025-01-27,Y,Minor,3.41
13,2025-01-16,Y,Major,10.68
98,2025-03-31,Y,Minor,12.63
37,01/12/2025,Y,Minor,0.15
99,2025-01-15,Y,Minor,7.39
63,2025-01-13,N,Minor,0.25
29,2025-01-15,Y,Minor,2.21
35,2025-03-20,Y,Major,2.86
96,2025-04-10,Y,Major,1.97
10,2025-02-10,Y,Major,1.89
66,2025-01-15,Y,Major,14.59
36,01/26/2025,Y,Minor,0.28
46,2025-02-03,Y,Major,0.12
26,01/11/2025,N,Major,7.99
56,2025-01-11,N,,4.73
